,City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0,Contient
931,Munich,Germany,48.136739,11.576756,1900,499000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.021690335,Europe
932,Busan,Republic of Korea,35.179554,129.075642,1950,498000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021646857000000002,Asia
933,Denver,United States of America,39.737567,-104.984718,1950,496000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021559900000000003,Americas
934,Rhondda,Wales,51.65896,-3.44885,1925,495000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.021516421,Europe
935,Milan,Italy,45.465453,9.198786,1900,491000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.021342507,Europe
936,Bremen,Germany,53.07516,8.80777,1950,490000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021299029,Europe
937,Portland,United States of America,45.523062,-122.676482,1950,488000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021212072000000002,Americas
938,Nanjing,China,32.05,118.766667,1400,487000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.021168593,Asia
939,Boston,United States of America,42.358431,-71.059772,1875,486000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.021125115,Americas
940,Melbourne,Australia,-37.814,144.96332,1900,485000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.021081636,0
941,Singapore,Singapore,1.28967,103.85007,1925,485000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.021081636,Asia
942,Chelyabinsk,Russian Federation,55.15402,61.42915,1950,485000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021081636,0
943,Rosario,Argentina,-32.94682,-60.63932,1950,485000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.021081636,Americas
944,Lucknow,India,26.83928,80.92313,1950,481000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020907722,Asia
945,Baghdad,Iraq,33.34058,44.40088,763,480000,/01/01,763/01/01, 00:00:00,763/01/01 00:00:00,0.020864244,Asia
946,Vijayanagar,India,15.335,76.462,1550,480000,/01/01,1550/01/01, 00:00:00,1550/01/01 00:00:00,0.020864244,Asia
947,Vijayanagar,India,15.335,76.462,1565,480000,/01/01,1565/01/01, 00:00:00,1565/01/01 00:00:00,0.020864244,Asia
948,Birmingham,United Kingdom,52.48142,-1.89983,1875,480000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.020864244,0
949,Los Angeles,United States of America,34.052234,-118.243685,1914,480000,/01/01,01/01/1914, 00:00:00,01/01/1914 00:00,0.020864244,Americas
950,Scranton,United States of America,41.40897,-75.66241,1950,480000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020864244,Americas
951,Nurnberg,Germany,49.452031,11.07675,1950,479000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020820765,Europe
952,Sydney,Australia,-33.86785,151.20732,1900,478000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.020777287,0
953,Dusseldorf,Germany,51.22172,6.77616,1925,477000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020733808,Europe
954,Belfast,Ireland,54.597283,-5.930117,1950,475000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020646851,0
955,Riga,Russian Federation,56.946,24.10589,1950,475000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020646851,0
956,Saratov,Russian Federation,51.54056,46.00861,1950,475000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020646851,0
957,Prague,Austria,50.08804,14.42076,1900,474000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.020603373,Europe
958,Saint Petersburg,Russian Federation,59.89444,30.26417,1848,473437,/01/01,1848/01/01, 00:00:00,1848/01/01 00:00:00,0.020578894,0
959,Nanjing,China,32.05,118.766667,1391,473200,/01/01,1391/01/01, 00:00:00,1391/01/01 00:00:00,0.02056859,Asia
960,Louisville,United States of America,38.252563,-85.758367,1950,472000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020516416000000003,Americas
961,Beijing,China,39.9075,116.39723,1650,470000,/01/01,1650/01/01, 00:00:00,1650/01/01 00:00:00,0.020429459,Asia
962,Leeds,United Kingdom,53.79648,-1.54785,1914,470000,/01/01,01/01/1914, 00:00:00,01/01/1914 00:00,0.020429459,0
963,Leeds,United Kingdom,53.79648,-1.54785,1925,470000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020429459,0
964,Durban,South Africa,-29.8579,31.0292,1950,470000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020429459,Africa
965,Palermo,Italy,38.115689,13.361267,1950,470000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.020429459,Europe
966,Hannover,Germany,52.37052,9.73322,1950,469000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.02038598,Europe
967,Antwerp,Belgium,51.219217,4.402883,1925,466000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020255545,Europe
968,Nurnberg,Germany,49.452031,11.07675,1925,466000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020255545,Europe
969,Kiev,Ukraine,50.45466,30.5238,1925,463000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020125109,Europe
970,Copenhagen,Denmark,55.67594,12.56553,1900,462000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.020081631000000003,Europe
971,Washington D.C.,United States of America,38.914144,-77.0234,1925,462000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.020081631000000003,Americas
972,Buffalo,United States of America,42.9047,-78.8494,1914,460000,/01/01,01/01/1914, 00:00:00,01/01/1914 00:00,0.019994674,Americas
973,Pune,India,18.52043,73.856744,1950,460000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019994674,Asia
974,Kobe,Japan,34.691269,135.183072,1914,458000,/01/01,01/01/1914, 00:00:00,01/01/1914 00:00,0.019907717,Asia
975,Miami,United States of America,25.77427,-80.19366,1950,458000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019907717,Americas
976,Vijayanagar,India,15.335,76.462,1450,455000,/01/01,1450/01/01, 00:00:00,1450/01/01 00:00:00,0.019777281,Asia
977,Paris,France,48.856614,2.352222,1650,455000,/01/01,1650/01/01, 00:00:00,1650/01/01 00:00:00,0.019777281,Europe
978,Lisbon,Portugal,38.71667,-9.13333,1914,455000,/01/01,01/01/1914, 00:00:00,01/01/1914 00:00,0.019777281,Europe
979,Rome,Italy,41.89474,12.4839,100,450000,/01/01,100/01/01, 00:00:00,100/01/01 00:00:00,0.019559889,Europe
980,Cordoba,Spain,38.046133,-4.893564,1000,450000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.019559889,Europe
981,Vijayanagar,India,15.335,76.462,1443,450000,/01/01,1443/01/01, 00:00:00,1443/01/01 00:00:00,0.019559889,Asia
982,Naples,Italy,40.851775,14.268122,1875,450000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.019559889,Europe
983,Wuhan,China,30.58333,114.26667,1900,450000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.019559889,Asia
984,Dnipropetrovsk,Ukraine,48.464717,35.046183,1950,450000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019559889,Europe
985,Liege,Belgium,50.63373,5.56749,1950,450000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019559889,Europe
986,Rhondda,Wales,51.65896,-3.44885,1950,450000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019559889,Europe
987,Taipei,Taiwan,25.04776,121.53185,1950,450000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019559889,Asia
988,Odessa,Russian Federation,46.47747,30.73262,1900,449000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.01951641,0
989,San Antonio,United States of America,29.424122,-98.493628,1950,449000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.01951641,Americas
990,Berlin,Germany,52.52437,13.41053,1850,446000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.019385975,Europe
991,Hyderabad,India,17.38405,78.45636,1900,445000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.019342496,Asia
992,Belgrade,Serbia,44.80401,20.46513,1950,445000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019342496,Europe
993,Birmingham,United States of America,33.520661,-86.80249,1950,445000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019342496,Americas
994,Edinburgh,United Kingdom,55.95206,-3.19648,1925,444000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.019299018,0
995,Kaifeng,China,34.7986,114.30742,1100,442000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.019212061000000002,Asia
996,Kaifeng,China,34.7986,114.30742,1102,442000,/01/01,1102/01/01, 00:00:00,1102/01/01 00:00:00,0.019212061000000002,Asia
997,Stockholm,Sweden,59.33258,18.0649,1925,442000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.019212061000000002,Europe
998,Liverpool,United Kingdom,53.408372,-2.991572,1851,440323,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.019139147,0
999,Brisbane,Australia,-27.46794,153.02809,1950,440000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019125104,0
1000,Bristol,United Kingdom,51.45523,-2.59665,1950,440000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019125104,0
1001,Perm,Russian Federation,58.013889,56.248889,1950,440000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.019125104,0
1002,San Francisco,United States of America,37.77493,-122.419416,1900,439000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.019081625,Americas
1003,Naples,Italy,40.851775,14.268122,1797,438000,/01/01,1797/01/01, 00:00:00,1797/01/01 00:00:00,0.019038147,Europe
1004,Saint Petersburg,Russian Federation,59.89444,30.26417,1825,438000,/01/01,1825/01/01, 00:00:00,1825/01/01 00:00:00,0.019038147,0
1005,Rome,Italy,41.89474,12.4839,1900,438000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.019038147,Europe
1006,Cologne,Germany,50.937531,6.960278,1900,437000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.018994668,Europe
1007,Sofia,Bulgaria,42.69751,23.32415,1950,437000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018994668,0
1008,Leeds,United Kingdom,53.79648,-1.54785,1900,436000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.01895119,0
1009,Hangzhou,China,30.25,120.166667,1850,434000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.018864233,Asia
1010,Nottingham,United Kingdom,52.9536,-1.15047,1950,434000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018864233,0
1011,Oslo,Norway,59.913869,10.752245,1950,434000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018864233,Europe
1012,Hangzhou,China,30.25,120.166667,1273,432046,/01/01,1273/01/01, 00:00:00,1273/01/01 00:00:00,0.018779276,Asia
1013,Hangzhou,China,30.25,120.166667,1300,432000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.018777276000000002,Asia
1014,Hangzhou,China,30.25,120.166667,1350,432000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.018777276000000002,Asia
1015,Scranton,United States of America,41.40897,-75.66241,1925,432000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.018777276000000002,Americas
1016,Nagpur,India,21.15,79.1,1950,432000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018777276000000002,Asia
1017,San Diego,United States of America,32.715328,-117.157256,1950,432000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018777276000000002,Americas
1018,Naples,Italy,40.851775,14.268122,1800,430000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.018690319,Europe
1019,Algiers,Algiers,36.7525,3.04197,1950,430000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018690319,Africa
1020,Columbus,United States of America,39.961176,-82.998794,1950,430000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018690319,Americas
1021,Omsk,Russian Federation,54.99244,73.36859,1950,430000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018690319,0
1022,Hyderabad,India,17.38405,78.45636,1925,429000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01864684,Asia
1023,Montevideo,Uraguay,-34.817311,-56.158866,1925,429000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01864684,Americas
1024,New Orleans,United States of America,29.95465,-90.07507,1925,429000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01864684,Americas
1025,Madras,India,13.08784,80.27847,1863,427771,/01/01,1863/01/01, 00:00:00,1863/01/01 00:00:00,0.018593405,Asia
1026,Bordeaux,France,44.84044,-0.5805,1950,427000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018559883,Europe
1027,Vienna,Austria,48.20849,16.37208,1850,426415,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.018534448999999998,Europe
1028,Naples,Italy,40.851775,14.268122,1801,426339,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.018531144,Europe
1029,Philadelphia,United States of America,39.95,-75.1667,1850,426221,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.018526014,Americas
1030,Liverpool,United Kingdom,53.408372,-2.991572,1850,425000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.018472926,0
1031,Wroclaw,Germany,51.116667,17.033333,1900,422000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.018342491000000002,Europe
1032,Hannover,Germany,52.37052,9.73322,1925,422000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.018342491000000002,Europe
1033,Mannheim,Germany,49.49671,8.47955,1950,421000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018299012,Europe
1034,Luoyang,China,34.669722,112.442222,100,420000,/01/01,100/01/01, 00:00:00,100/01/01 00:00:00,0.018255534,Asia
1035,Kaifeng,China,34.7986,114.30742,1126,420000,/01/01,1126/01/01, 00:00:00,1126/01/01 00:00:00,0.018255534,Asia
1036,Adelaide,Australia,-34.92866,138.59863,1950,420000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018255534,0
1037,Dublin,Ireland,53.33306,-6.24889,1925,418000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.018168576999999998,0
1038,Cincinnati,United States of America,39.162,-84.45689,1900,417000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.018125099,Americas
1039,Naples,Italy,40.851775,14.268122,1851,416475,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.018102272,Europe
1040,Baku,Azerbaijan,40.37767,49.89201,1925,416000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.01808162,Asia
1041,Hyderabad,India,17.38405,78.45636,1891,415039,/01/01,1891/01/01, 00:00:00,1891/01/01 00:00:00,0.018039837,Asia
1042,Belfast,Ireland,54.597283,-5.930117,1925,415000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.018038142,0
1043,Volgograd,Russian Federation,48.71939,44.50184,1950,415000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.018038142,0
1044,Manchester,United Kingdom,53.48095,-2.23743,1851,414870,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.018032489,0
1045,Calcutta,India,22.56263,88.36304,1850,413182,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.017959098,Asia
1046,Osaka,Japan,34.693216,135.502082,1750,413000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.017951185,Asia
1047,Naples,Italy,40.851775,14.268122,1850,413000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.017951185,Europe
1048,Paris,France,48.856614,2.352222,1637,412000,/01/01,1637/01/01, 00:00:00,1637/01/01 00:00:00,0.017907706000000002,Europe
1049,Providence,United States of America,41.823989,-71.412833,1925,412000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.017907706000000002,Americas
1050,Kyoto,Japan,35.02107,135.75385,1632,410098,/01/01,1632/01/01, 00:00:00,1632/01/01 00:00:00,0.01782501,Asia
1051,Kyoto,Japan,35.02107,135.75385,1624,410000,/01/01,1624/01/01, 00:00:00,1624/01/01 00:00:00,0.017820749,Asia
1052,London,United Kingdom,51.511214,-0.119825,1650,410000,/01/01,1650/01/01, 00:00:00,1650/01/01 00:00:00,0.017820749,0
1053,Hangzhou,China,30.25,120.166667,1825,410000,/01/01,1825/01/01, 00:00:00,1825/01/01 00:00:00,0.017820749,Asia
1054,Marseille,France,43.29695,5.38107,1900,410000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.017820749,Europe
1055,Rochester,United States of America,43.161031,-77.610922,1950,409000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017777271,Americas
1056,Memphis,United States of America,35.149703,-90.048529,1950,406000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017646835,Americas
1057,Chicago,United States of America,41.85003,-87.65005,1875,405000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.017603357,Americas
1058,Yokohama,Japan,35.443708,139.638026,1925,405000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.017603357,Asia
1059,Dhaka,India,23.709921,90.407143,1950,405000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017603357,Asia
1060,Tunis,Tunisia,36.818811,10.165961,1950,405000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017603357,Africa
1061,Zurich,Switzerland,47.36667,8.55,1950,405000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017603357,Europe
1062,Manchester,United Kingdom,53.48095,-2.23743,1850,404000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.017559878,0
1063,Sheffield,United Kingdom,53.381128,-1.470086,1900,403000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0175164,0
1064,Beijing,China,39.9075,116.39723,1270,401350,/01/01,1270/01/01, 00:00:00,1270/01/01 00:00:00,0.01744466,Asia
1065,Beijing,China,39.9075,116.39723,1300,401000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.017429443,Asia
1066,Naples,Italy,40.851775,14.268122,1845,400813,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.017421311999999998,Europe
1067,Ctesiphon,Iraq,33.09378746,44.58006701,500,400000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.017385964,Asia
1068,Istanbul,Turkey,41.005275,28.976944,500,400000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.017385964,Asia
1069,Istanbul,Turkey,41.005275,28.976944,622,400000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.017385964,Asia
1070,Xian,China,34.341485,108.940404,622,400000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.017385964,Asia
1071,Kaifeng,China,34.7986,114.30742,1000,400000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.017385964,Asia
1072,Cairo,Egypt,30.06263,31.24967,1300,400000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.017385964,Africa
1073,Beijing,China,39.9075,116.39723,1350,400000,/01/01,1350/01/01, 00:00:00,1350/01/01 00:00:00,0.017385964,Asia
1074,Vijayanagar,India,15.335,76.462,1400,400000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.017385964,Asia
1075,Cairo,Egypt,30.06263,31.24967,1500,400000,/01/01,1500/01/01, 00:00:00,1500/01/01 00:00:00,0.017385964,Africa
1076,Istanbul,Turkey,41.005275,28.976944,1528,400000,/01/01,1528/01/01, 00:00:00,1528/01/01 00:00:00,0.017385964,Asia
1077,Agra,India,27.18333,78.01667,1638,400000,/01/01,1638/01/01, 00:00:00,1638/01/01 00:00:00,0.017385964,Asia
1078,Delhi,India,28.65381,77.22897,1666,400000,/01/01,1666/01/01, 00:00:00,1666/01/01 00:00:00,0.017385964,Asia
1079,Guangzhou,China,23.11667,113.25,1750,400000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.017385964,Asia
1080,Madras,India,13.08784,80.27847,1875,400000,/01/01,1875/01/01, 00:00:00,1875/01/01 00:00:00,0.017385964,Asia
1081,Edinburgh,United Kingdom,55.95206,-3.19648,1900,400000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.017385964,0
1082,Odessa,Russian Federation,46.47747,30.73262,1925,400000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.017385964,0
1083,Fuzhou,China,26.076111,119.306389,1950,400000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017385964,Asia
1084,Kunming,China,25.03889,102.71833,1950,400000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017385964,Asia
1085,Pyongyang,North Korea,39.03385,125.75432,1950,400000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017385964,Asia
1086,The Hague,Netherlands,52.070492,4.300694,1925,398000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.017299006999999998,Europe
1087,Changsha,China,28.196111,112.972222,1950,396000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.01721205,Asia
1088,Nanjing,China,32.05,118.766667,1925,395000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.017168572,Asia
1089,Fukuoka,Japan,33.591389,130.414722,1950,392000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.017038136000000002,Asia
1090,Xian,China,34.341485,108.940404,1948,391990,/01/01,01/01/1948, 00:00:00,01/01/1948 00:00,0.017037701000000002,Asia
1091,Ibadan,Nigeria,7.38778,3.89639,1950,390000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.016951179,Africa
1092,Salvador,Brazil,-12.97111,-38.51083,1950,389000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.016907701,Americas
1093,Kharkov,Ukraine,49.9935,36.230384,1925,388000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.016864221999999998,Europe
1094,Hangzhou,China,30.25,120.166667,1800,387000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.016820744,Asia
1095,Bristol,United Kingdom,51.45523,-2.59665,1925,387000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.016820744,0
1096,Gliwice,Poland,50.294491,18.671384,1900,386000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.016777265,Europe
1097,Ahmedabad,India,23.039568,72.566004,1700,385000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.016733787,Asia
1098,Cleveland,United States of America,41.499495,-81.695409,1900,385000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.016733787,Americas
1099,Chengdu,China,30.66667,104.06667,1925,385000,/01/01,01/01/1925, 00:00:00,01/01/1925 00:00,0.016733787,Asia
1100,Norfolk,United States of America,36.84681,-76.28522,1950,385000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.016733787,Americas
1101,San Juan,Puerto Rico,18.45,-66.0667,1950,385000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.016733787,Americas
1102,Florence,Italy,43.771033,11.248,1950,384000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.016690308,Europe
1103,Osaka,Japan,34.693216,135.502082,1800,383000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.01664683,Asia
1104,Goteborg,Sweden,57.70887,11.97456,1950,383000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.01664683,Europe
1105,Seville,Spain,37.388097,-5.982331,1950,383000,/01/01,01/01/1950, 00:00:00,01/01/1950 00:00,0.01664683,Europe
